category,part_number,description,price,currency,stock,date,fetched_at,source
connector,CON45898B,Texas Instruments 1k 0805 Connector,13.6946,USD,212,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA44263A,Texas Instruments 220uF QFN-32 Transistor,17.5734,USD,35132,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES40579H,NXP 100k 1206 Resistor,13.105,USD,33320,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI66677E,Texas Instruments 100nF 1206 Switch,29.5779,USD,36302,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA95058H,ON Semi 220uF 1206 Transistor,13.7006,USD,10781,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES97824C,Vishay LM358 SOIC-8 Resistor,61.073,USD,6024,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI63355G,Samsung 1N4148 1206 Switch,37.0779,USD,39127,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO94759G,Texas Instruments 10k TO-220 Diode,28.5769,USD,31732,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES72825F,Samsung 10uF SOIC-8 Resistor,65.1791,USD,19505,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP66450D,Infineon 1k TO-220 Capacitor,8.3308,USD,19327,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON29041C,TE Connectivity 10uF QFN-32 Connector,61.0119,USD,18720,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS58414C,Infineon 1k QFN-32 Fuse,31.2493,USD,29942,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON80024B,Infineon 1k 1206 Connector,36.6607,USD,23949,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC16367C,ON Semi LM358 0805 Ic,55.8132,USD,25613,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP63888H,Infineon 1N4148 DIP-8 Capacitor,2.1445,USD,36165,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL36348A,Texas Instruments 1N4148 QFN-32 Relay,57.5091,USD,43472,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL18518F,Vishay 1k TO-220 Relay,5.7743,USD,4315,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS37653C,Samsung 10k TO-220 Fuse,46.2441,USD,36312,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN56847A,STMicro 1k SOIC-8 Sensor,44.2103,USD,11170,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI10343E,Infineon 100k TO-220 Switch,45.459,USD,1752,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA97246H,ON Semi 100k 0603 Transistor,64.4073,USD,37944,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL82703C,Panasonic 2N3904 0603 Relay,13.8578,USD,11067,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP53921B,Vishay 220uF TO-220 Capacitor,43.9674,USD,40919,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO46899B,Samsung LM358 SOT-23 Diode,64.8988,USD,7109,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL35067G,Murata 220uF QFN-32 Relay,43.3624,USD,9682,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO90746D,TE Connectivity 100k QFN-32 Diode,35.4932,USD,38096,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES12717E,Infineon 2N3904 SOIC-8 Resistor,27.1085,USD,24036,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS41141F,Panasonic 100nF SOT-23 Fuse,21.0184,USD,9680,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS16457B,Panasonic 100nF 0603 Fuse,12.5579,USD,27568,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC48340C,TE Connectivity 100nF 1206 Ic,58.6274,USD,31419,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA93237D,Infineon LM358 SOIC-8 Transistor,56.7206,USD,36817,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED76488H,TDK 1N4148 0603 Led,19.3482,USD,7576,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN79040B,Panasonic 2N3904 1206 Sensor,6.6522,USD,24840,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI76717B,Murata LM358 SOIC-8 Switch,56.5446,USD,21837,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO45725H,Vishay LM358 1206 Diode,31.4207,USD,43940,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL27152B,Samsung 100k SOT-23 Relay,15.0458,USD,17624,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA56107G,NXP 100k SOT-23 Transistor,45.2446,USD,718,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS81132B,ON Semi 100k DIP-8 Fuse,6.1597,USD,16512,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY46590B,Vishay 100k 0805 Crystal,10.5324,USD,8737,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS47604C,Texas Instruments 1N4148 TO-220 Fuse,62.6283,USD,13262,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL71868F,Panasonic 1k 0805 Relay,30.0377,USD,29292,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI45655F,NXP 2N3904 DIP-8 Switch,9.5819,USD,20217,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP91830G,Samsung 220uF SOT-23 Capacitor,10.6666,USD,3274,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP53285A,NXP 1k 0603 Capacitor,67.6064,USD,42826,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS88793E,ON Semi 2N3904 1206 Fuse,22.7158,USD,11983,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND22085D,NXP 100k 0603 Inductor,13.1667,USD,23440,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS69049A,Murata 100nF 0805 Fuse,61.4748,USD,1918,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND28466B,STMicro 10uF 0805 Inductor,54.1453,USD,26703,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY59607F,ON Semi 1k 0603 Crystal,33.7393,USD,16717,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED91054D,Vishay 1N4148 TO-220 Led,28.4429,USD,5114,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS33317D,Panasonic LM358 SOT-23 Fuse,38.997,USD,20078,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL92670F,Panasonic 100nF SOT-23 Relay,12.988,USD,18391,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI79260F,TDK 10k QFN-32 Switch,57.2891,USD,12799,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED52213G,NXP 100nF TO-220 Led,29.3267,USD,2059,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY74524G,NXP LM358 0603 Crystal,35.045,USD,18223,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON10314H,ON Semi LM358 TO-220 Connector,39.1224,USD,23208,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND93309A,TE Connectivity 100nF QFN-32 Inductor,36.3048,USD,25450,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN60772F,Murata 100nF 1206 Sensor,45.5754,USD,11324,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO55093D,Texas Instruments 100nF TO-220 Diode,66.4462,USD,8876,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS42076E,Panasonic 1k DIP-8 Fuse,0.3592,USD,35354,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS40269D,ON Semi 100nF 0805 Fuse,40.6189,USD,8732,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS49818B,Samsung LM358 0603 Fuse,14.4488,USD,5237,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED79420G,ON Semi 220uF QFN-32 Led,6.1087,USD,4786,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON75908H,Murata 2N3904 SOT-23 Connector,22.5603,USD,11159,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES45371B,ON Semi 10uF 1206 Resistor,9.1297,USD,15463,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP40346C,Murata 1N4148 SOIC-8 Capacitor,47.5686,USD,41525,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO84393E,Vishay 2N3904 QFN-32 Diode,0.8057,USD,37849,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY74467C,Murata 100k 0603 Crystal,9.2947,USD,10281,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO55666C,Murata 220uF QFN-32 Diode,11.6628,USD,30146,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES61916E,Texas Instruments 100k 0805 Resistor,57.789,USD,37555,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND45307G,Murata 10uF 0603 Inductor,51.9818,USD,20311,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL22741F,ON Semi 1N4148 TO-220 Relay,30.0281,USD,11170,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI82793G,ON Semi 1N4148 SOT-23 Switch,10.2804,USD,20283,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED78271B,Murata 10uF QFN-32 Led,9.3067,USD,33037,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY18079F,TE Connectivity 1N4148 SOIC-8 Crystal,53.7557,USD,18946,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND15933C,Panasonic 1k QFN-32 Inductor,3.9158,USD,37865,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA16683A,Vishay 220uF TO-220 Transistor,8.8853,USD,42323,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED49722D,ON Semi 2N3904 SOT-23 Led,8.5906,USD,37139,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL25321E,Texas Instruments 100k 0603 Relay,45.643,USD,38283,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON45223C,STMicro LM358 SOT-23 Connector,49.9721,USD,14993,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON59201E,TE Connectivity 10k DIP-8 Connector,58.1339,USD,26696,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP54567A,Texas Instruments 10k 1206 Capacitor,8.1667,USD,4435,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL13959D,Panasonic 100nF TO-220 Relay,66.1641,USD,24947,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES50579H,ON Semi 100nF 1206 Resistor,51.1215,USD,34951,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY84118E,Vishay 100nF 0805 Crystal,9.2369,USD,9780,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP13637C,Samsung 220uF TO-220 Capacitor,21.0938,USD,41925,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS18790E,Infineon 220uF 0805 Fuse,23.6837,USD,22308,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED61675G,STMicro 2N3904 SOT-23 Led,14.3632,USD,5991,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL95223H,STMicro 10k 0603 Relay,55.4608,USD,38655,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO75630C,STMicro 220uF QFN-32 Diode,56.0477,USD,10285,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED63394C,Infineon 10k QFN-32 Led,24.2187,USD,33989,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY98646G,Murata 1k QFN-32 Crystal,49.347,USD,17535,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND24536C,NXP 1N4148 0603 Inductor,30.7072,USD,10025,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED46948H,STMicro LM358 0805 Led,2.6815,USD,2047,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS74267B,NXP 10k TO-220 Fuse,33.4919,USD,4705,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED19624B,Infineon LM358 0805 Led,35.6177,USD,35161,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS61555D,Texas Instruments LM358 0603 Fuse,19.5031,USD,4230,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES65263B,Samsung 1k 1206 Resistor,23.4609,USD,4947,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES33174A,Murata 10uF SOIC-8 Resistor,53.9378,USD,36845,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO13054E,TE Connectivity LM358 DIP-8 Diode,0.7468,USD,42427,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED26069F,TE Connectivity 2N3904 QFN-32 Led,61.603,USD,28538,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC91451G,TE Connectivity 1k 0805 Ic,35.8322,USD,25743,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO29390G,Infineon 1N4148 SOT-23 Diode,52.0568,USD,29607,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI67775D,STMicro 2N3904 1206 Switch,34.1251,USD,5541,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS14600G,ON Semi 100k 0805 Fuse,47.2631,USD,43436,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO33264D,Murata 1N4148 QFN-32 Diode,26.9908,USD,32132,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA86972B,NXP 10k 0603 Transistor,45.7643,USD,32700,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED65568H,Samsung LM358 1206 Led,48.4614,USD,37741,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY12350G,Infineon 10uF 1206 Crystal,66.5664,USD,42848,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI78625H,NXP LM358 SOT-23 Switch,5.6554,USD,1759,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN82641B,TDK 2N3904 TO-220 Sensor,0.4692,USD,34578,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP17341C,Panasonic 1N4148 TO-220 Capacitor,27.1937,USD,31508,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL83652C,Texas Instruments 100nF QFN-32 Relay,54.6601,USD,31186,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED84147A,NXP 100nF QFN-32 Led,15.9383,USD,11132,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND79127C,TDK 1N4148 0603 Inductor,37.8998,USD,2605,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI74412F,STMicro 100nF 0603 Switch,51.2863,USD,8791,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON50028A,STMicro 2N3904 0603 Connector,7.7705,USD,5661,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI48505H,ON Semi 220uF 0805 Switch,47.0197,USD,43454,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN52129C,Murata 2N3904 1206 Sensor,14.5156,USD,7611,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA85977E,Vishay LM358 TO-220 Transistor,39.3729,USD,20948,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC31902F,NXP 100nF 0805 Ic,49.4825,USD,13453,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP53398B,Infineon 100nF 1206 Capacitor,66.7852,USD,27282,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI67786A,Murata 1N4148 DIP-8 Switch,3.591,USD,5457,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES62786G,ON Semi 100nF QFN-32 Resistor,6.0843,USD,27220,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON77120H,STMicro 10uF DIP-8 Connector,18.8957,USD,12942,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS83727E,TE Connectivity LM358 0805 Fuse,23.5589,USD,7336,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND89275E,Texas Instruments 1N4148 SOIC-8 Inductor,64.066,USD,450,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC96615A,ON Semi 100k SOT-23 Ic,25.2247,USD,17102,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI27429E,STMicro 1k SOT-23 Switch,8.0192,USD,144,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND51481C,Infineon 220uF 0603 Inductor,43.6411,USD,41704,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP53526B,Infineon 100k 1206 Capacitor,30.4204,USD,5107,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP55121H,Vishay 1N4148 SOT-23 Capacitor,2.4093,USD,44644,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON49883E,STMicro 220uF TO-220 Connector,48.4308,USD,32131,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN88139D,Texas Instruments 10uF DIP-8 Sensor,17.6605,USD,44291,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS44253D,Infineon 10k QFN-32 Fuse,1.2632,USD,43165,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY49909E,Texas Instruments 2N3904 0603 Crystal,63.9513,USD,39515,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA46321G,Texas Instruments 100nF 0805 Transistor,60.3604,USD,21027,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI22086E,ON Semi 10uF DIP-8 Switch,34.2752,USD,41986,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS24614C,TDK 220uF DIP-8 Fuse,31.5693,USD,19805,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS78468A,STMicro 1k SOIC-8 Fuse,40.2347,USD,24100,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN54073F,TDK 10k SOT-23 Sensor,27.5405,USD,14231,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL45743G,Vishay 2N3904 DIP-8 Relay,34.4568,USD,37407,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN16777F,Samsung 10k DIP-8 Sensor,53.2443,USD,41417,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND89268B,Texas Instruments 10uF DIP-8 Inductor,43.3552,USD,37326,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC25223D,TE Connectivity 100k 1206 Ic,52.246,USD,25777,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC48896B,Vishay 100nF DIP-8 Ic,51.3898,USD,14834,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI50950C,Infineon 100k QFN-32 Switch,3.6276,USD,25486,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL89431A,Panasonic 1k DIP-8 Relay,36.2343,USD,35683,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC75126D,Samsung 10k SOIC-8 Ic,63.8601,USD,465,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES47038E,NXP LM358 1206 Resistor,1.2164,USD,28381,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES41232F,TDK 10k 0603 Resistor,61.2611,USD,1301,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI99210B,Infineon 100k QFN-32 Switch,17.6487,USD,5166,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC48011B,Texas Instruments 220uF QFN-32 Ic,17.7239,USD,33109,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES55093C,Panasonic 1k 0805 Resistor,26.6432,USD,7369,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO79589C,Vishay 10uF DIP-8 Diode,58.4297,USD,20948,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL67793G,Murata 10uF SOT-23 Relay,15.7137,USD,39791,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL33557F,ON Semi 10k 1206 Relay,30.0327,USD,17612,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP84071C,STMicro LM358 QFN-32 Capacitor,61.8003,USD,37502,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES75048G,TDK 1N4148 TO-220 Resistor,9.1495,USD,36737,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN34721C,Infineon 1k SOIC-8 Sensor,29.4477,USD,13805,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC84482G,Murata 10k SOIC-8 Ic,7.3014,USD,20389,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI70075A,NXP 1N4148 0805 Switch,33.3879,USD,31466,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED80123A,Texas Instruments 1k 0805 Led,37.1215,USD,22515,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON50099A,NXP 100nF QFN-32 Connector,22.9306,USD,24162,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED95115D,STMicro 10uF 1206 Led,20.6989,USD,12735,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY91631B,ON Semi 2N3904 SOIC-8 Crystal,47.7609,USD,40463,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI55804B,TE Connectivity LM358 SOT-23 Switch,25.1117,USD,14589,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON23429H,Vishay LM358 0805 Connector,59.8186,USD,40756,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC25650F,Samsung 1N4148 0603 Ic,22.5552,USD,8389,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO85796H,Vishay 10k 0805 Diode,21.8749,USD,39557,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC16029C,Infineon LM358 TO-220 Ic,7.0503,USD,31333,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS41604H,Samsung 10k TO-220 Fuse,53.2169,USD,29655,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO53779G,Samsung 1N4148 0603 Diode,45.3787,USD,7374,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP14189F,ON Semi 100k QFN-32 Capacitor,55.9002,USD,19125,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI75475H,Panasonic 10k 1206 Switch,34.9215,USD,24452,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN13659G,Panasonic 100k 1206 Sensor,54.7392,USD,23471,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO67382H,Panasonic 2N3904 SOIC-8 Diode,54.8348,USD,16588,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP48657G,Vishay 2N3904 DIP-8 Capacitor,59.8571,USD,19833,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL26151C,Texas Instruments LM358 TO-220 Relay,67.0561,USD,40378,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC50090D,ON Semi 2N3904 SOIC-8 Ic,21.3476,USD,8899,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS42084F,Vishay 220uF 0603 Fuse,24.1802,USD,24966,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
